"","X","Y"
"4015",1542890.46536791,910077.775193885
"4016",1555638.12377407,915662.654262298
"4017",1554586.28079815,907751.339442746
"4018",1446355.91877826,855589.569526156
"4019",1445576.22676351,854345.551542238
"4020",1445272.56910248,855772.574885356
"4021",1445892.98607117,856477.83649256
"4022",1445334.35497225,857502.335527472
"4023",1442875.94970798,885376.627512002
"4024",1453894.12574697,863185.138729665
"4025",1434852.41138883,845010.106115267
"4026",1449650.85201404,853273.099313705
"4027",1451006.19808971,852885.403131836
"4028",1452172.07389245,852475.321089838
"4029",1485425.02874168,854627.010231345
"4030",1479654.7441709,854567.555971502
"4031",1436238.68804376,842432.874658789
"4032",1441804.90110474,849106.912627187
"4033",1447287.96411541,853128.145075745
"4034",1440168.07480822,843837.524665402
"4035",1441138.82367474,844915.431302604
"4036",1448415.09935191,852270.958917837
"4037",1446646.82161731,851536.504849289
"4038",1446904.86048404,850819.566844873
"4039",1435123.43281615,840439.449934273
"4040",1455501.17088516,847708.961513785
"4041",1447965.40052909,851511.094054231
"4042",1448755.05347624,850799.38960907
"4043",1450469.14053736,850792.78901123
"4044",1451080.2201739,851355.527742848
"4045",1483444.8233866,856159.629007053
"4046",1459962.21090149,843284.019060331
"4047",1445851.10580186,853405.605231781
"4048",1446892.06006745,845549.152156414
"4049",1446160.27206919,852306.703628384
"4050",1445143.86729925,853030.859059899
"4051",1445346.32840411,851785.680102269
"4052",1452348.79503318,880877.082985473
"4053",1455698.45310747,843893.234954571
"4054",1444473.98149506,852972.591595505
"4055",1443765.53629587,852045.537098245
"4056",1444158.85908251,850996.166582552
"4057",1444262.85324793,850109.87820086
"4058",1440522.60018671,889485.645385478
"4059",1452994.82227486,858818.062628363
"4060",1434682.95885784,859000.561906321
"4061",1447514.98695532,855845.712155366
"4062",1461656.77009174,865226.98935245
"4063",1447657.93040279,856614.204251762
"4064",1449453.80440941,856531.69346617
"4065",1450554.75047671,854795.827352934
"4066",1398522.07406419,886560.84287866
"4067",1420293.77712862,870120.752596202
"4068",1471560.03917375,844844.580766864
"4069",1443536.98114284,854226.105414094
"4070",1444547.59637904,855942.548176567
"4071",1442153.37179624,857246.806135286
"4072",1443559.72580384,855439.935913166
"4073",1428551.96391569,856890.628685893
"4074",1444110.37394852,857520.340129638
"4075",1442675.54469672,857892.033989787
"4076",1444099.50407267,858412.085098157
"4077",1443577.88080512,851209.579121996
"4078",1443613.97121568,871823.132746909
"4079",1454352.66390376,853686.649948241
"4080",1475011.66693256,862895.301460861
"4081",1454271.02432561,851736.041535272
"4082",1455176.79704531,850993.782538185
"4083",1457144.54635813,849560.19614859
"4084",1453414.2674861,846977.836928363
"4085",1446941.44674101,843414.665760192
"4086",1453107.5924404,851729.427446716
"4087",1440303.84356507,854330.415776305
"4088",1442030.54292387,855507.810277702
"4089",1453902.10421822,849516.393922253
"4090",1442231.06848736,861135.818699435
"4091",1427636.66345574,866986.497567331
"4092",1443924.68305571,859146.229796757
"4093",1461258.73596835,836840.191148527
"4094",1445213.55745493,864732.410865987
"4095",1447053.12043546,859904.334814341
"4096",1452958.83308794,856298.029880195
"4097",1460765.5551986,857395.098505234
"4098",1460822.17442585,852304.918290229
"4099",1427238.88662963,881659.922969145
"4100",1455051.4994171,873112.446257204
"4101",1470352.3713756,848749.337802146
"4102",1447997.87551357,849246.181641188
"4103",1441482.98495719,858842.604145314
"4104",1441617.83617431,848088.136458234
"4105",1481056.19439833,842292.62938525
"4106",1440662.05284486,847810.445953435
"4107",1479024.17501788,834421.162530794
"4108",1473616.05115724,829784.214881263
"4109",1472702.09634025,835999.122437149
"4110",1461952.02686763,843467.316614531
"4111",1456869.49493579,847768.857519357
"4112",1421167.23442788,854734.420212485
"4113",1460958.63834718,870087.10053499
"4114",1473921.71302273,872720.874530648
"4115",1469822.41747626,884962.176788737
"4116",1485105.03583874,853270.694755354
"4117",1484800.46604305,851076.456131406
"4118",1442210.89960882,874587.482833214
"4119",1482403.62336185,851350.832675039
"4120",1485710.72075547,862748.619447351
"4121",1452666.12580965,866646.128664518
"4122",1446490.784089,863933.028168035
"4123",1445368.89333654,873861.861219242
"4124",1448807.99238703,863062.691674886
"4125",1456116.43931883,878431.683896309
"4126",1438594.6313713,866390.35968735
"4127",1440699.8527651,886937.460574032
"4128",1410830.98647083,879418.415510194
"4129",1428163.90284839,880786.207372379
"4130",1433058.32898584,876730.920930487
"4131",1424686.96233098,892980.510628621
"4132",1458192.10750089,862017.224351079
"4133",1433786.25010175,856458.252276838
"4134",1434554.24403812,861336.387303835
"4135",1458306.31968067,872382.579326287
"4136",1402482.46620632,861159.028819402
"4137",1426509.53860091,856808.139648705
"4138",1398739.11329442,876606.586752911
"4139",1444057.05154571,862097.30260455
"4140",1445144.85458039,850902.438158434
"4141",1409300.91650205,879237.518254846
"4142",1425969.0287993,873719.164345911
"4143",1410687.32736321,885297.716227618
"4144",1422298.78438253,888451.551024164
"4145",1437022.06204558,846302.894321152
"4146",1435043.54454144,851436.20847348
"4147",1430028.979286,851294.749895914
"4148",1443330.93757442,835610.457197396
"4149",1449800.59468722,840656.439549067
"4150",1439874.82757867,848432.386490921
"4151",1455043.69936229,841133.986400242
"4152",1439843.10857868,852132.519714308
"4153",1447409.53935388,848662.743558932
"4154",1425883.64772846,886840.576089363
"4155",1450374.23017701,857861.434372483
"4156",1442360.90024135,851068.678513229
"4157",1446977.19619286,847866.533013973
"4158",1471942.38923344,856130.578666399
"4159",1458217.3669612,845415.800369726
"4160",1413506.41790584,869558.001823971
"4161",1450388.22226101,858763.396129546
"4162",1452669.37227123,861062.706491215
"4163",1437487.96228802,842402.135719895
"4164",1437858.91679169,866034.679510672
"4165",1443096.98534658,848075.890310502
"4166",1410288.63363348,869683.398498002
"4167",1458928.94902221,864590.051046404
"4168",1451478.98634369,863972.41764732
"4169",1448626.80698205,864740.334205381
"4170",1446525.27072173,861639.333573531
"4171",1454368.05326063,848474.67480931
"4172",1425471.33928518,863100.468661888
"4173",1450521.18846949,847082.217358845
"4174",1438441.58440481,864308.546670376
"4175",1447595.59787451,841959.700579116
"4176",1449717.64899438,854659.460182289
"4177",1449928.02552924,855585.475424061
"4178",1451527.46374834,855964.251596787
"4179",1463342.20486841,853886.626865348
"4180",1459454.54872875,854644.570997812
"4181",1457556.15879253,853177.255861768
"4182",1429395.20674563,857342.597243801
"4183",1445397.14955132,859293.689435494
"4184",1448839.04584719,856952.040665082
"4185",1450936.98276357,861069.143183609
"4186",1440260.74698147,866249.99281307
"4187",1467461.70102061,846205.348685656
"4188",1449385.24979946,861324.408668361
"4189",1455488.76456716,845204.889241543
"4190",1421250.13151643,881022.965180936
"4191",1473655.28411441,837978.358104524
"4192",1440586.01711346,846272.581332711
"4193",1437812.12795567,844928.844762257
"4194",1439831.82989018,850643.581609212
"4195",1438889.5530763,850678.064840791
"4196",1437491.64788829,857550.338338856
"4197",1437879.87542356,857136.407905791
"4198",1448373.43087731,846208.421060902
"4199",1459198.82386221,847441.367321413
"4200",1439100.3007718,846150.68099413
"4201",1440640.80684076,848779.264154236
"4202",1445499.18533555,862520.312201344
"4203",1441678.65921774,868091.195873369
"4204",1450645.06459296,857029.69900859
"4205",1455032.80199354,853913.769834032
"4206",1461139.73022924,846807.925763724
"4207",1440369.39563407,860909.524973754
"4208",1462697.99618768,848284.081025758
"4209",1465110.29333526,847363.802336502
"4210",1444619.04732437,861060.995493531
"4211",1447434.03995078,850224.961135124
"4212",1445752.75721857,849886.411000515
"4213",1444766.24188261,860012.166688893
"4214",1448434.7712272,858870.834634572
"4215",1441465.86184737,866558.100425055
"4216",1447782.04397497,850854.7298262
"4217",1458938.40373841,882953.076311277
"4218",1443577.98565339,853017.747522869
"4219",1450497.81310261,856504.062464652
"4220",1451606.14511621,854641.088868153
"4221",1452397.14482646,846020.431055044
"4222",1439943.1055576,857643.844677821
"4223",1456093.63835399,864212.597815099
"4224",1446063.2042734,858124.772435714
"4225",1447165.41390867,859341.227960824
"4226",1458826.78288456,852418.496438152
"4227",1431114.17589827,855806.956424846
"4228",1446521.50734096,849532.958342927
"4229",1457217.93048762,846001.544511666
"4230",1450507.45865304,864201.514181791
"4231",1434366.88813884,854467.331832837
"4232",1437869.39465897,848182.268752296
"4233",1438996.97492663,848248.937765987
"4234",1441337.79849953,838391.009235737
"4235",1441813.68894991,851865.409025828
"4236",1452472.91867442,850153.822875002
"4237",1446756.01436615,846824.602308346
"4238",1472116.54034247,862143.506385399
"4239",1460123.84283183,845510.188913284
"4240",1443105.34229539,849308.712538763
"4241",1443915.37807605,845087.362682461
"4242",1441862.85613113,845943.364779961
"4243",1424754.79714205,868730.317842503
"4244",1455532.75107737,848385.07818717
"4245",1441808.81070506,852800.669315594
"4246",1449380.53656987,848045.389016009
"4247",1459144.08594545,855407.390555402
"4248",1450926.63671225,862306.909039813
"4249",1455012.55272463,846154.320298495
"4250",1440658.74387535,847089.180627449
"4251",1441079.61074692,850745.251188435
"4252",1437509.24687179,852966.040613328
"4253",1449636.76319523,846760.133010738
"4254",1449845.76463328,845144.270528554
"4255",1450262.42977815,844034.563347597
"4256",1450818.31581877,844898.409292008
"4257",1451427.90909483,843336.024174446
"4258",1449507.28442668,842239.730703754
"4259",1447029.87371134,870861.305717644
"4260",1463685.65956569,844395.241862295
"4261",1449924.40853129,838984.948856502
"4262",1428167.4742732,871473.216672339
"4263",1423409.60073154,884566.262595222
"4264",1436315.21276508,886683.930317017
"4265",1448402.86563607,849955.571248913
"4266",1485044.90385827,851824.046086927
"4267",1486857.38259511,849135.070191217
"4268",1480200.84858041,860028.151338581
"4269",1476088.76402857,867677.063626791
"4270",1452408.58258658,865226.176403328
"4271",1455085.63398219,861584.645192171
"4272",1451432.23018119,867067.513049242
"4273",1439081.09028461,843596.249663803
"4274",1434181.37260939,846287.73669836
"4275",1458720.03306494,840495.888918818
"4276",1427668.34404586,854360.400011113
"4277",1456148.65897252,855126.718268917
"4278",1425588.90986327,865295.173503217
"4279",1444330.38490929,864113.083696069
"4280",1431309.63436849,856923.8913983
"4281",1432331.73374895,886216.364231737
"4282",1431955.37840173,860454.647501977
"4283",1430207.5106325,854429.904453514
"4284",1463897.65300483,856568.808124863
"4285",1464610.0925426,845778.270741494
"4286",1438117.15535222,846485.369272229
"4287",1436903.99631296,854089.845604256
"4288",1435833.25493974,862104.02936571
"4289",1447567.57170956,839592.020184826
"4290",1435881.86680965,850459.030317895
"4291",1432880.24682296,853109.135089266
"4292",1436555.3202459,855094.101006238
"4293",1456737.92190947,843446.3439558
"4294",1449894.61897515,843108.919456716
"4295",1463447.50842464,846137.969507256
"4296",1461804.70004913,845217.787498647
"4297",1468377.95679242,846965.251618412
"4298",1460574.21483656,841795.672479374
"4299",1437588.48646252,843724.092665567
"4300",1433713.30441352,849848.404798211
"4301",1442600.76643789,877585.138853094
"4302",1432915.75839419,844790.406133386
"4303",1453259.03779222,844501.325173258
"4304",1436933.24625827,837656.108217706
"4305",1439404.66364907,842072.430508035
"4306",1451370.2233359,842279.662669259
"4307",1460604.52441715,841047.020714828
"4308",1476875.57540068,841131.345082113
"4309",1435257.67568475,842035.96431611
"4310",1439259.05723518,837975.141994878
"4311",1436007.44145966,841234.307104522
"4312",1446943.9712227,840958.435172162
"4313",1448390.69962558,843155.625567304
"4314",1432235.96731021,846503.150583404
"4315",1431694.45448804,847899.04489597
"4316",1431271.48085773,849974.040063954
"4317",1436151.60092937,858574.092523035
"4318",1417675.52746101,876086.168189934
"4319",1465338.37465739,848548.016699874
"4320",1467190.44018452,848315.174640532
"4321",1435146.61202167,853124.074845024
"4322",1435760.48471318,845031.784087606
"4323",1413170.57224582,861071.864263858
"4324",1472324.53099929,834916.772297588
"4325",1475324.34668408,831192.121669409
"4326",1457597.17687247,843493.219973994
"4327",1426336.89919208,854667.974173458
"4328",1430367.27409747,860489.71345606
"4329",1430278.75616356,846184.089011147
"4330",1433417.10281801,851271.964372637
"4331",1437290.88051173,860141.657728061
"4332",1418351.50523128,870584.525339188
"4333",1434947.21787799,843545.481284583
"4334",1436691.27565335,845176.070010832
"4335",1436569.02387494,844361.394727721
"4336",1441058.57659555,840684.931023462
"4337",1441493.5554362,837614.746350712
"4338",1443248.49277198,866925.044818728
"4339",1445275.28777322,866838.017831825
"4340",1435633.04441142,863906.787509895
"4341",1438599.13426976,859200.893581517
"4342",1441390.03215266,861792.885601539
"4343",1443030.42176935,863657.217956109
"4344",1445496.86856019,865366.979088113
"4345",1441452.03358264,864186.914137744
"4346",1462052.68382882,841255.80750643
"4347",1458783.53173536,844317.402347448
"4348",1432988.4705981,858890.083527239
"4349",1405898.74982411,861550.015972611
"4350",1437552.84674487,839473.110385597
"4351",1481602.68051387,835507.018007589
"4352",1453416.34803101,879835.269883387
"4353",1435990.92375582,847019.195494828
"4354",1444758.02865924,839711.863974374
"4355",1434699.68569426,838231.209317186
"4356",1424083.46446027,846069.611980538
"4357",1447730.34537984,857689.843003999
"4358",1459639.38715694,887230.712722181
"4359",1446789.81890857,862781.023224467
"4360",1447388.15203201,878074.389450217
"4361",1451634.0647954,848362.638868034
"4362",1449236.66731789,859914.368648679
"4363",1436926.30465966,849099.579269954
"4364",1477030.7165256,850648.362722217
"4365",1464547.11074578,840918.948009498
"4366",1465793.45356943,843209.355219402
"4367",1469048.71256061,829211.047901543
"4368",1442096.27325443,846999.979060078
"4369",1466280.04041081,883042.677249078
"4370",1472447.14484555,843192.343373853
"4371",1464038.31938251,860804.877809317
"4372",1463407.59833144,858887.757564352
"4373",1446752.33219307,837836.623865942
"4374",1428295.93366407,851768.035370305
"4375",1462789.27482168,889583.223726507
"4376",1440070.95788716,873894.796081574
"4377",1429439.98167583,842660.075761524
"4378",1441245.0061607,849848.214950671
"4379",1443896.89396489,848854.331181048
"4380",1408936.22906076,852231.393530051
"4381",1459661.64713655,876062.405526996
"4382",1433378.53225254,865399.881173655
"4383",1441711.09248428,862861.841711793
"4384",1438129.98174324,869871.75073927
"4385",1443119.52314892,861179.196907927
"4386",1466877.32299229,859120.725242885
"4387",1448043.26373552,854785.447103589
"4388",1416508.75648599,877148.207210431
"4389",1458757.07789385,863783.105517825
"4390",1432410.75244829,839978.883481517
"4391",1454595.78814398,857749.218380754
"4392",1458066.9075243,859119.103665101
"4393",1465993.44955287,857223.531119542
"4394",1462432.37905533,861736.919025314
"4395",1481962.43062783,838661.27292408
"4396",1466806.38092868,828239.754209684
"4397",1453329.21162118,843466.100466761
"4398",1465227.02338731,871173.758166073
"4399",1469592.4839817,858184.424432209
"4400",1468910.8229441,868572.304464997
"4401",1430373.33126984,862917.005351005
"4402",1433192.88411642,841004.727250537
"4403",1431009.61707615,852392.300026592
"4404",1488346.31879406,859424.233188151
"4405",1479059.20121102,862707.008448632
"4406",1461999.17030994,878061.984117161
"4407",1449670.77308633,849752.033732625
"4408",1449145.92980608,848745.946773733
"4409",1474841.99976245,833775.748443476
"4410",1448619.22068443,840964.069717806
"4411",1468414.8151562,833232.396369375
"4412",1462569.65922304,847131.083091687
"4413",1424526.41335367,852050.192358938
"4414",1454621.1829334,865593.217252409
"4415",1450595.3561968,872185.692444374
"4416",1421021.90164518,864523.272244169
"4417",1442307.81705666,883429.515718466
"4418",1416534.56344208,853790.451650618
"4419",1455484.63059317,863179.418128546
"4420",1449533.2617588,837983.422313887
"4421",1436012.063649,843472.855225446
"4422",1465730.45011945,846345.932725666
"4423",1407412.7578699,880439.630348399
"4424",1451411.76888401,858867.176139846
"4425",1428489.61520811,859877.14772805
"4426",1442945.55545727,868842.278493007
"4427",1444820.25033388,870902.318744933
"4428",1451639.34165735,877068.367767028
"4429",1449669.29622483,868737.732766251
"4430",1452152.91220021,856236.167541944
"4431",1466094.49898316,858800.322711435
"4432",1489045.08613064,855860.671856727
"4433",1477019.29846657,836437.946306173
"4434",1469917.4430323,831688.076901686
"4435",1462349.94916002,835596.717882028
"4436",1460995.30083536,838469.070093233
"4437",1465300.00226589,844704.378784243
"4438",1472189.31100924,846751.477130194
"4439",1463493.00722205,873336.962146493
"4440",1450136.98614237,839540.73913944
"4441",1442621.64914579,871562.020536253
"4442",1437816.67581354,856537.623782787
"4443",1431580.3652225,844472.985456239
"4444",1431355.71126807,846141.793442266
"4445",1430793.54294966,845190.548294972
"4446",1422543.58625838,844255.945406122
"4447",1428236.65523069,844311.943975275
"4448",1434475.523012,847493.421918026
"4449",1435984.13395205,848299.350131584
"4450",1435291.82836546,849794.127370538
"4451",1432210.77244526,849236.4883154
"4452",1438892.25619397,852379.307833063
"4453",1436083.33045033,852789.262651647
"4454",1436453.32898974,851599.108375184
"4455",1423366.57069528,853581.530371111
"4456",1425143.66200184,853755.041392621
"4457",1429009.4319753,854640.85687714
"4458",1431226.05552642,853607.240470374
"4459",1432322.70503906,855313.244040444
"4460",1421942.10401742,879380.223426012
"4461",1435289.70392758,856655.025385286
"4462",1431154.88132769,858476.636558178
"4463",1430298.99497027,859312.098144926
"4464",1435987.50495486,860144.946772894
"4465",1463432.47737509,877119.134010683
"4466",1439440.33589834,861104.551566932
"4467",1445758.24612154,881744.862540511
"4468",1436878.51169519,863745.489892754
"4469",1430669.70846343,877856.061083445
"4470",1435605.97261013,890457.415812058
"4471",1437056.22871832,840891.515217463
"4472",1453458.68003404,865331.241567813
"4473",1452332.86903157,857996.554387685
"4474",1485092.61526308,857921.474930132
"4475",1451503.12913574,880955.240968194
"4476",1439238.52579077,840041.959980366
"4477",1463964.06813631,888055.56443217
"4478",1467511.32509062,861842.013742492
"4479",1421312.18156202,853126.89047324
"4480",1429993.84910698,840569.541156451
"4481",1418039.28122729,857540.281539583
"4482",1435095.75685474,884114.448516121
"4483",1436675.16440177,882017.160225183
"4484",1434998.72959508,880897.237139472
"4485",1435746.64338484,868799.130781343
"4486",1434792.10801929,875055.893397172
"4487",1460685.7478621,885010.271880009
"4488",1470089.27624549,845789.338873357
"4489",1476625.44210337,846681.74977012
"4490",1443001.11660024,847234.435477805
"4491",1470801.24171,834425.887730505
"4492",1465096.79574522,831379.484248227
"4493",1465450.68068792,833904.908565423
"4494",1461170.86156238,835228.294361175
"4495",1430590.86449207,883892.664143648
"4496",1428138.9415494,876892.818618032
"4497",1424632.27652599,877958.004907839
"4498",1422345.98342557,872720.209580039
"4499",1419572.44031375,873977.188639196
"4500",1434290.17890309,886264.891181423
"4501",1424036.8162201,854809.055384321
"4502",1425821.46955048,876732.059807012
"4503",1422266.47747482,883401.670312243
"4504",1423851.66686526,879868.540220213
"4505",1425500.61832135,846766.419776797
"4506",1424187.82226879,843129.84499409
"4507",1430730.39463678,842155.636804413
"4508",1432832.30015859,843052.244137714
"4509",1437548.78757487,851600.258907303
"4510",1427566.98311523,852049.149027261
"4511",1432247.38828068,873529.880159549
"4512",1439033.08677127,868003.752143709
"4513",1426249.9305763,868627.780489968
"4514",1432443.15752774,869693.269734087
"4515",1452831.83268299,869889.821726596
"4516",1433610.85693719,863882.137707454
"4517",1429204.46852144,852205.171405117
"4518",1438780.17117945,885888.089915073
"4519",1443481.57298829,856573.134377451
"4520",1477559.5335645,876598.1033599
"4521",1431142.80159522,894291.050680072
"4522",1425466.81097998,851958.447613586
"4523",1437499.15629909,861135.181719128
"4524",1432674.28531767,839242.693043217
"4525",1429937.72926559,847701.63078207
"4526",1427969.02851105,846978.560048464
"4527",1410771.55406713,853584.213261287
"4528",1423581.11206842,851168.406842388
"4529",1414359.63650392,872515.990411176
"4530",1423162.56287835,867660.269965559
"4531",1431547.15236448,878766.499382061
"4532",1433770.3567141,883001.159201101
"4533",1428988.10935452,879475.152297797
"4534",1431189.89356887,875520.60471111
"4535",1418960.21111782,861780.776844277
"4536",1424122.31907087,870233.398202866
"4537",1423812.87437923,874973.612458125
"4538",1439731.8901481,879773.507323904
"4539",1413508.70029588,859495.757033842
"4540",1412279.97818507,854288.168395334
"4541",1420634.07413653,862229.01291031
"4542",1419084.60650975,846185.390742082
"4543",1433000.92651945,842148.100687977
"4544",1455729.36694251,846881.36594636
"4545",1463095.01584056,850373.150816126
"4546",1456635.17288714,852306.17843673
"4547",1421021.93231514,891460.498123818
"4548",1453530.91475562,852722.631556832
"4549",1480992.81189549,870128.900868307
"4550",1487903.42544162,853843.362754745
"4551",1487057.68607545,854314.381748995
"4552",1468540.82646297,843291.656144
"4553",1466448.11364871,848970.827363014
"4554",1458727.53621524,837825.009109556
"4555",1460859.66407341,832598.573535236
"4556",1449265.0846701,845808.470593705
"4557",1434223.78335994,888373.396277751
"4558",1445080.45081574,848187.568063028
"4559",1442002.4878443,844003.606458257
"4560",1442040.2745814,839666.773810592
"4561",1447072.38274331,860832.742228584
"4562",1449099.51389527,858502.197374561
"4563",1462635.49257645,833705.530952941
"4564",1467664.78489866,886682.326627923
"4565",1409109.35562927,853294.217343267
"4566",1426259.0101465,871802.540145027
"4567",1437351.13678506,875061.667740688
"4568",1438099.95201171,882970.023620114
"4569",1426158.69778434,884050.874056424
"4570",1430493.09356022,891605.893147556
"4571",1418624.68415294,865053.728389855
"4572",1434423.89118447,842103.643316505
"4573",1431669.99666906,842652.576741986
"4574",1426753.2991379,842801.952575148
"4575",1426552.72915542,844474.317531052
"4576",1421807.60313099,848666.449802172
"4577",1428282.85842029,849476.673348966
"4578",1453950.35609237,856464.982077487
"4579",1481659.9189946,846085.579995728
"4580",1451977.86814156,857307.101108721
"4581",1464025.63831515,885244.702503511
"4582",1445237.63897333,844894.636903452
"4583",1429436.43999302,844219.5779067
"4584",1430116.52684106,848979.046735966
"4585",1433455.74709912,848262.487377363
"4586",1470274.29718065,835484.387632329
"4587",1437697.61511881,850613.578079028
"4588",1438892.2283975,849579.650108365
"4589",1448495.50263463,866799.453705414
"4590",1431475.71368519,851081.789589735
"4591",1449082.04939449,844265.838335247
"4592",1450469.1451894,861136.70956237
"4593",1430984.11112386,888646.308152317
"4594",1439464.47739645,863410.712345138
"4595",1434790.35207886,857602.35622483
"4596",1439357.1491636,862122.431663744
"4597",1443309.00681514,865136.018108667
"4598",1451817.27225169,860086.848230503
"4599",1453644.4179101,860546.757289791
"4600",1455655.96129716,860487.968895216
"4601",1452030.73966673,862218.838083522
"4602",1453446.08077589,868546.01180633
"4603",1456538.75972252,865540.759161434
"4604",1448525.63896498,885812.940378565
"4605",1447709.49558714,882924.997481432
"4606",1443273.87312425,888528.264692201
"4607",1414428.82183395,856161.800993444
"4608",1461451.83569537,886719.767800627
"4609",1449681.01723403,867149.958430858
"4610",1434183.26978305,876508.800697637
"4611",1432231.68678173,867157.277350429
"4612",1435990.1959315,866294.206699788
"4613",1440871.99909499,869814.235515433
"4614",1445119.30673224,885317.349756921
"4615",1428865.96460356,873300.48666358
"4616",1413187.58332659,867010.129130114
"4617",1454671.98937912,882839.295170307
"4618",1418048.64556616,847542.894311523
"4619",1428735.28564957,882415.667792177
"4620",1422298.39556965,876451.817355402
"4621",1407815.14339353,857643.30161788
"4622",1470532.59169764,876122.850749245
"4623",1467959.80015618,858687.860087987
"4624",1450460.07453685,859863.172128947
"4625",1452220.55758618,840130.701117255
"4626",1444929.34413642,868635.531693415
"4627",1430473.57655853,869087.910881654
"4628",1433848.7956683,860191.289114516
"4629",1452688.23454052,863784.459528682
"4630",1462260.04132167,887619.792905896
"4631",1435216.87795742,873310.676087935
"4632",1434404.36683215,877834.005926706
"4633",1433337.24959179,879841.075718132
"4634",1418177.10917548,867591.685880328
"4635",1413272.90276564,864778.674668462
"4636",1410809.79608409,856860.219801342
"4637",1412322.24958848,852275.45119134
"4638",1426448.13341197,849054.236602467
"4639",1423358.38106875,859090.364139979
"4640",1422567.54559465,864363.203068135
"4641",1431497.79834382,879961.332137994
"4642",1404480.56518971,870536.719290993
"4643",1424873.84830379,850734.826735931
"4644",1426664.19110324,852011.377977686
"4645",1427624.24872742,841918.794621671
"4646",1433767.86113867,867139.594512761
"4647",1440054.19257676,876041.343879481
"4648",1449257.34917993,836156.692897197
"4649",1432107.42943857,881688.949609493
"4650",1444812.58485404,848583.55455079
"4651",1437323.14404863,885058.493294524
"4652",1444524.77506333,887671.255894551
"4653",1461570.05467622,889006.942148711
"4654",1470311.78595257,892727.916674123
"4655",1447477.90336718,858750.853892614
"4656",1434527.37382186,840468.303842996
"4657",1403857.3431756,855677.801717234
"4658",1420573.14093215,872205.032331655
"4659",1424168.04251255,872746.279161607
"4660",1421342.68994788,866519.004897449
"4661",1417572.30778776,863002.559448663
"4662",1411189.88132522,851013.591727311
"4663",1422877.05697407,852108.18129216
"4664",1420286.7201843,846026.400040055
"4665",1421705.37974364,846106.461446438
"4666",1429771.39260604,882422.021179969
"4667",1425826.05562125,842501.680366113
"4668",1417793.22136836,860841.033736406
"4669",1417592.34765429,866267.418176632
"4670",1432050.45925253,840763.643633344
"4671",1455030.16925242,837505.062094621
"4672",1459802.58213038,835350.819092075
"4673",1467055.73761277,829473.115994547
"4674",1455287.74091285,869414.350356419
"4675",1443623.43387084,881422.968397324
"4676",1462761.526937,881803.242271319
"4677",1467456.65613409,880800.349617066
"4678",1436462.32907442,876534.248952754
"4679",1429336.41168783,867628.925193159
"4680",1470510.06332119,841485.996737554
"4681",1441357.58864038,859675.878208881
"4682",1449916.2898304,870031.262249282
"4683",1473193.79371102,845135.177038278
"4684",1460001.6223503,880789.371675104
"4685",1419411.07362831,866721.540807552
"4686",1426621.39739245,879385.845189422
"4687",1429448.31483484,877312.703829436
"4688",1464803.4648724,887625.867953071
"4689",1426154.2410012,870323.631849995
"4690",1429126.64420854,889643.885460552
"4691",1470003.90840817,847139.78975693
"4692",1464170.4185603,882403.232687375
"4693",1447053.23062127,854342.941103303
"4694",1416839.33931517,864950.965795622
"4695",1444201.34960072,865090.570914312
"4696",1439276.3058348,876766.458030395
"4697",1467676.33288839,841276.944646661
"4698",1446298.52939892,853997.088288246
"4699",1446532.7231173,854334.196085633
"4700",1476579.52145527,844878.746120435
"4701",1444807.47458952,863223.111353747
"4702",1425314.64212644,882518.040961032
"4703",1434549.96456939,844246.132836105
"4704",1431438.84254546,849501.441089529
"4705",1427750.62698365,868619.119230108
"4706",1419556.76952874,875901.381183703
"4707",1428287.31086724,861940.908883134
"4708",1428611.13528973,893570.306670062
"4709",1417471.61406626,880395.306502913
"4710",1480273.93592758,833322.470800468
"4711",1434675.10626072,842658.458855188
"4712",1427300.54179552,875356.312961019
"4713",1470479.10591653,844834.876435484
"4714",1468157.15396965,844733.471534509
"4715",1435230.27484281,871857.07968145
"4716",1436980.63478276,873791.223557238
"4717",1468770.57706423,835205.047123716
"4718",1474377.72006061,883051.968077843
"4719",1427433.88036601,864061.6182215
"4720",1448731.50355002,861530.528629841
"4721",1478318.87014718,835186.591692803
"4722",1473098.18074607,847823.413834461
"4723",1452250.98376749,873363.399307006
"4724",1424929.1579893,849029.099741925
"4725",1436111.36494852,857439.957678174
"4726",1462415.21488748,846016.039403355
"4727",1416356.24773747,870037.08431852
"4728",1442323.11962502,854397.550864784
"4729",1421200.05371044,851026.624501077
"4730",1411244.76032135,864457.207479512
"4731",1422270.96635168,870771.226993323
"4732",1447691.85444565,865687.901422173
"4733",1466614.45420239,837160.036220072
"4734",1475388.22089747,843710.206744623
"4735",1436347.85141683,875197.500966541
"4736",1469723.53114884,838584.262789807
"4737",1468195.79267032,857011.950502759
"4738",1407480.17690137,855866.490453011
"4739",1472235.56767033,837262.449532846
"4740",1439767.58496892,836364.75690963
"4741",1435312.14348891,867669.077190581
"4742",1471851.78116524,838537.561558015
"4743",1464982.25449172,858741.756996847
"4744",1416313.55885134,888009.88306342
"4745",1426038.28535372,850629.47982665
"4746",1471201.41262883,832895.596871063
"4747",1444730.20659334,881161.031993571
"4748",1437874.06812965,855132.67126509
"4749",1412232.20440674,856663.50020421
"4750",1470803.02815769,832520.060669475
